id,name,tel,address,hospital_type,postal_code,area_code,created_at,updated_at
763,โรงพยาบาลศรีสงคราม,"",จ.นครพนม อ.ศรีสงคราม ต.ศรีสงคราม หมู่ 1,โรงพยาบาลชุมชน,48150,48080101,2017-03-01 07:41:52.677199,2017-03-01 07:41:52.677199
764,โรงพยาบาลนาหว้า,"",จ.นครพนม อ.นาหว้า ต.นาหว้า หมู่ 5,โรงพยาบาลชุมชน,48180,48090105,2017-03-01 07:41:52.681672,2017-03-01 07:41:52.681672
765,โรงพยาบาลดงหลวง,042697023,จ.มุกดาหาร อ.ดงหลวง ต.ดงหลวง หมู่ 3,โรงพยาบาลชุมชน,19140,49040103,2017-03-01 07:41:52.686452,2017-03-01 07:41:52.686452
766,โรงพยาบาลอมก๋อย,"",จ.เชียงใหม่ อ.อมก๋อย ต.อมก๋อย หมู่ 1,โรงพยาบาลชุมชน,50310,50180101,2017-03-01 07:41:52.691668,2017-03-01 07:41:52.691668
767,โรงพยาบาลเวียงแหง,"",จ.เชียงใหม่ อ.เวียงแหง ต.เมืองแหง หมู่ 3,โรงพยาบาลชุมชน,50350,50200103,2017-03-01 07:41:52.69579,2017-03-01 07:41:52.69579
768,โรงพยาบาลแม่อาย,"",จ.เชียงใหม่ อ.แม่อาย ต.แม่อาย หมู่ 8,โรงพยาบาลชุมชน,50280,50100108,2017-03-01 07:41:52.700283,2017-03-01 07:41:52.700283
769,โรงพยาบาลฮอด,"",จ.เชียงใหม่ อ.ฮอด ต.หางดง หมู่ 10,โรงพยาบาลชุมชน,50240,50160110,2017-03-01 07:41:52.705234,2017-03-01 07:41:52.705234
770,โรงพยาบาลสันติสุข,054767045,จ.น่าน อ.สันติสุข ต.ดู่พงษ์ หมู่ 4,โรงพยาบาลชุมชน,55210,55110104,2017-03-01 07:41:52.709839,2017-03-01 07:41:52.709839
771,โรงพยาบาลปาย,"",จ.แม่ฮ่องสอน อ.ปาย ต.เวียงใต้ หมู่ 1,โรงพยาบาลชุมชน,58130,58030101,2017-03-01 07:41:52.715946,2017-03-01 07:41:52.715946
772,โรงพยาบาลแม่ลาน้อย,"",จ.แม่ฮ่องสอน อ.แม่ลาน้อย ต.ขุนแม่ลาน้อย หมู่ 9,โรงพยาบาลชุมชน,58120,58050809,2017-03-01 07:41:52.720722,2017-03-01 07:41:52.720722
773,โรงพยาบาลขุนยวม,"",จ.แม่ฮ่องสอน อ.ขุนยวม ต.ขุนยวม หมู่ 1,โรงพยาบาลชุมชน,58140,58020101,2017-03-01 07:41:52.725504,2017-03-01 07:41:52.725504
774,โรงพยาบาลทรายทองวัฒนา,"",จ.กำแพงเพชร อ.ทรายทองวัฒนา ต.ทุ่งทราย หมู่ 1,โรงพยาบาลชุมชน,62190,62080101,2017-03-01 07:41:52.730364,2017-03-01 07:41:52.730364
775,โรงพยาบาลปางมะผ้า,"",จ.แม่ฮ่องสอน อ.ปางมะผ้า ต.สบป่อง หมู่ 1,โรงพยาบาลชุมชน,58150,58070101,2017-03-01 07:41:52.735331,2017-03-01 07:41:52.735331
776,โรงพยาบาลขาณุวรลักษบุรี,"",จ.กำแพงเพชร อ.ขาณุวรลักษบุรี ต.แสนตอ หมู่ 2,โรงพยาบาลชุมชน,62130,62040502,2017-03-01 07:41:52.740392,2017-03-01 07:41:52.740392
777,โรงพยาบาลชนแดน,"",จ.เพชรบูรณ์ อ.ชนแดน ต.ชนแดน หมู่ 7,โรงพยาบาลชุมชน,67150,67020107,2017-03-01 07:41:52.745461,2017-03-01 07:41:52.745461
778,โรงพยาบาลบึงสามพัน,"",จ.เพชรบูรณ์ อ.บึงสามพัน ต.ซับสมอทอด หมู่ 9,โรงพยาบาลชุมชน,67160,67080109,2017-03-01 07:41:52.750711,2017-03-01 07:41:52.750711
779,โรงพยาบาลวังโป่ง,"",จ.เพชรบูรณ์ อ.วังโป่ง ต.วังโป่ง หมู่ 1,โรงพยาบาลชุมชน,67240,67100101,2017-03-01 07:41:52.755059,2017-03-01 07:41:52.755059
780,โรงพยาบาลห้วยคต,056518008,จ.อุทัยธานี อ.ห้วยคต ต.สุขฤทัย หมู่ 5,โรงพยาบาลชุมชน,61170,61080105,2017-03-01 07:41:52.759211,2017-03-01 07:41:52.759211
781,โรงพยาบาลวิเชียรบุรี,"",จ.เพชรบูรณ์ อ.วิเชียรบุรี ต.สระประดู่ หมู่ 1,โรงพยาบาลชุมชน,67130,67050201,2017-03-01 07:41:52.764403,2017-03-01 07:41:52.764403
782,โรงพยาบาลเขาค้อ,"",จ.เพชรบูรณ์ อ.เขาค้อ ต.เขาค้อ หมู่ 1,โรงพยาบาลชุมชน,67270,67110301,2017-03-01 07:41:52.769261,2017-03-01 07:41:52.769261
783,โรงพยาบาลหนองไผ่,"",จ.เพชรบูรณ์ อ.หนองไผ่ ต.หนองไผ่ หมู่ 6,โรงพยาบาลชุมชน,67140,67071006,2017-03-01 07:41:52.772615,2017-03-01 07:41:52.772615
784,โรงพยาบาลท่ากระดาน,034696118,จ.กาญจนบุรี อ.ศรีสวัสดิ์ ต.ท่ากระดาน หมู่ 2,โรงพยาบาลชุมชน,71520,71040402,2017-03-01 07:41:52.77594,2017-03-01 07:41:52.77594
785,โรงพยาบาลคุระบุรีชัยพัฒน์,076461079,จ.พังงา อ.คุระบุรี ต.คุระ หมู่ 1,โรงพยาบาลชุมชน,82150,82060101,2017-03-01 07:41:52.779298,2017-03-01 07:41:52.779298
786,โรงพยาบาลป่าตอง,076342633,จ.ภูเก็ต อ.กะทู้ ต.ป่าตอง หมู่ 3,โรงพยาบาลชุมชน,83150,83020203,2017-03-01 07:41:52.782917,2017-03-01 07:41:52.782917
787,โรงพยาบาลศรีสาคร,"",จ.นราธิวาส อ.ศรีสาคร ต.ซากอ หมู่ 2,โรงพยาบาลชุมชน,96210,96070102,2017-03-01 07:41:52.787496,2017-03-01 07:41:52.787496
788,ศูนย์สุขภาพชุมชนโรงพยาบาลม่วงสามสิบ,045489064,จ.อุบลราชธานี อ.ม่วงสามสิบ ต.ม่วงสามสิบ หมู่ 10,ศูนย์สุขภาพชุมชน ของ รพ.,34140,34140110,2017-03-01 07:41:52.7908,2017-03-01 07:41:52.7908
789,ศูนย์สุขภาพชุมชนโรงพยาบาลโขงเจียม,045-351083,จ.อุบลราชธานี อ.โขงเจียม ต.โขงเจียม หมู่ 2,ศูนย์สุขภาพชุมชน ของ รพ.,34220,34030102,2017-03-01 07:41:52.794264,2017-03-01 07:41:52.794264
790,ศูนย์สุขภาพชุมชนโรงพยาบาลเขมราฐ,045491182,จ.อุบลราชธานี อ.เขมราฐ ต.เขมราฐ หมู่ 7,ศูนย์สุขภาพชุมชน ของ รพ.,34170,34050107,2017-03-01 07:41:52.797586,2017-03-01 07:41:52.797586
791,ศูนย์สุขภาพชุมชนโรงพยาบาลตระการพืชผล,045481777,จ.อุบลราชธานี อ.ตระการพืชผล ต.ขุหลุ หมู่ 8,ศูนย์สุขภาพชุมชน ของ รพ.,34130,34110108,2017-03-01 07:41:52.801101,2017-03-01 07:41:52.801101
792,ศูนย์สุขภาพชุมชนโรงพยาบาลกุดข้าวปุ้น,045-484111,จ.อุบลราชธานี อ.กุดข้าวปุ้น ต.ข้าวปุ้น หมู่ 14,ศูนย์สุขภาพชุมชน ของ รพ.,34270,34120114,2017-03-01 07:41:52.804725,2017-03-01 07:41:52.804725
793,ศูนย์สุขภาพชุมชนโรงพยาบาลโพธิ์ไทร,045-496000,จ.อุบลราชธานี อ.โพธิ์ไทร ต.โพธิ์ไทร หมู่ 11,ศูนย์สุขภาพชุมชน ของ รพ.,34340,34210111,2017-03-01 07:41:52.809062,2017-03-01 07:41:52.809062
794,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านละหาด  ตำบลแม่หวาด,073201799,จ.ยะลา อ.ธารโต ต.แม่หวาด หมู่ 1,โรงพยาบาลส่งเสริมสุขภาพตำบล,95170,95040301,2017-03-01 07:41:52.813004,2017-03-01 07:41:52.813004
795,โรงพยาบาลส่งเสริมสุขภาพตำบลมหาราช,035389222,จ.พระนครศรีอยุธยา อ.มหาราช ต.หัวไผ่ หมู่ 1,โรงพยาบาลส่งเสริมสุขภาพตำบล,13150,14150101,2017-03-01 07:41:52.816656,2017-03-01 07:41:52.816656
796,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแพรก,035386009,จ.พระนครศรีอยุธยา อ.บ้านแพรก ต.บ้านแพรก หมู่ 1,โรงพยาบาลส่งเสริมสุขภาพตำบล,13240,14160101,2017-03-01 07:41:52.822435,2017-03-01 07:41:52.822435
797,โรงพยาบาลส่งเสริมสุขภาพตำบลวีระธรรมสุนทร ตำบลโคกตูม,036-436558,จ.ลพบุรี อ.เมืองลพบุรี ต.โคกตูม หมู่ 13,โรงพยาบาลส่งเสริมสุขภาพตำบล,15210,16010913,2017-03-01 07:41:52.827352,2017-03-01 07:41:52.827352
798,โรงพยาบาลส่งเสริมสุขภาพตำบลบางขันหมาก,036-618370,จ.ลพบุรี อ.เมืองลพบุรี ต.บางขันหมาก หมู่ 3,โรงพยาบาลส่งเสริมสุขภาพตำบล,1500,16011703,2017-03-01 07:41:52.830974,2017-03-01 07:41:52.830974
799,โรงพยาบาลส่งเสริมสุขภาพตำบลช่องสาริกา,036-705063,จ.ลพบุรี อ.พัฒนานิคม ต.ช่องสาริกา หมู่ 12,โรงพยาบาลส่งเสริมสุขภาพตำบล,15220,16020212,2017-03-01 07:41:52.834396,2017-03-01 07:41:52.834396
